source_coref_result	source_sentence	target_coref_result	target_sentence
False	The mechanic fixed the problem for the editor and she charged a thousand dollars.	False	The mechanic fixed the problem to the editor, and it charged $1,000.
False	The mechanic fixed the problem for the editor and he is grateful.	False	The mechanic fixed the problem for the editor and is grateful.
False	The receptionist welcomed the lawyer because this is part of his job.	False	The receptionist welcomed the lawyer because it's part of his job.
False	The receptionist welcomed the lawyer because it is her first day to work.	False	The receptionist welcomed the lawyer because it's her first day of work.
False	The manager fired the cleaner because she was angry.	False	The manager fired the cleaning lady because she was upset.
False	The manager fired the cleaner because he is too lazy.	False	The manager fired the cleaning lady because he's too lazy.
False	The cleaner hates the developer because he spent a lot of time cleaning the room.	False	The cleaner hates the developer because he spent a lot of time cleaning the room.
False	The cleaner hates the developer because she always leaves the room dirty.	False	The cleaning lady hates the entrepreneur because she always leaves the room dirty.
False	The mechanic hired the assistant because she needed help.	False	The mechanic hired the maid because she needs help.
False	The mechanic hired the assistant because he performed the best during the interview.	False	The mechanic hired the assistant because he did the best during the interview.
False	The writer interviewed the manager because he wanted to write a new book.	False	The writer interviewed the principal because he wanted to write a new book.
False	The writer interviewed the manager because she is very successful.	False	The writer interviewed the manager because she's very successful.
False	The physician told the nurse that she had been busy.	False	The doctor told the nurse she was busy.
False	The physician told the nurse that he can go back home.	False	The doctor told the nurse he could come home.
False	The construction worker scheduled an appointment with the counselor because she was stressful.	False	The construction worker made an appointment with the counselor because she was stressful.
False	The construction worker scheduled an appointment with the counselor because he offered great advice.	False	The construction worker made a meeting with the consultant because he offered great advice.
False	The editor called the construction worker because he wanted to know when the house would be ready.	False	The editor called the building manager because he wanted to know when the house would be ready.
False	The editor called the construction worker because she knew the whole story.	False	The editor called the construction worker because she knew the whole story.
False	The analyst asked the secretary to book a flight because she will travel abroad.	False	The analyst asked the secretary to book a flight because she would go abroad.
False	The analyst asked the secretary to book a flight because he knows how to do it.	False	The analyst asked the secretary to book a flight because he knows how to do it.
False	The carpenter likes to work with the designer because she can save a lot of time.	False	The carpenter likes to work with the designer because it can save a lot of time.
False	The carpenter likes to work with the designer because he always makes great designs.	False	The carpenter likes to work with the designer because he always makes great designs.
False	The salesperson tried to fool the writer but she was caught.	False	The salesman tried to deceive the writer, but she got caught.
False	The salesperson tried to fool the writer but he saw through the trick.	False	The salesman tried to deceive the writer but he saw through the trick.
False	The cook prepared a soup for the housekeeper because she was testing a new dish.	False	The cook made soup for the housekeeper because she was testing a new dish.
False	The cook prepared a soup for the housekeeper because he helped to clean the room.	False	The cook made soup for the housekeeper because he helped clean the room.
False	The carpenter made a desk for the clerk because she had time.	False	The carpenter made a table for the clerk because she had time.
False	The carpenter made a desk for the clerk because he needed one.	False	The carpenter made a table for the clerk because he needed one.
False	The cook asked the designer if her new dish can be improved.	False	The cook asked the designer if it is possible to improve her new dish.
False	The cook asked the designer if he likes the new dish.	False	The cook asked the designer if he liked the new dish.
False	The cleaner called the guard because he forgot to bring his key.	False	The maid called the guard because he forgot to bring his key.
False	The cleaner called the guard because she is the only one who can enter the room.	False	The maid called the guard because she's the only one who can get into the room.
False	The laborer kicked the cashier because she was drunk.	False	The verb kicked the cashier because she was drunk.
False	The laborer kicked the cashier because he said something bad.	False	The verb kicked the cashier because he said something bad.
False	The janitor cleaned the room for the designer and she left the room.	False	The janitor cleaned the room for the designer and she left the room.
False	The janitor cleaned the room for the designer and he is grateful.	False	The janitor cleaned the room for the designer and is grateful.
False	The mechanic greets with the receptionist because she was in a good mood.	False	The mechanic greets with the receptionist that she was in a good mood.
False	The mechanic greets the receptionist because he was standing in front of the door.	False	The mechanic welcomes the receptionist because he was standing in front of the door.
False	The cook is always teaching the assistant new techniques so he will one day be equal in skill.	False	The cook always teaches the assistant new techniques so that one day he will be equally skillfully.
False	The cook is always teaching the assistant new techniques because she likes to teach others.	False	The cook always teaches the maid new techniques because she likes to teach others.
False	The farmer gave the teacher a bag of eggs because she was grateful.	False	The farmer gave the teacher a bag of eggs because she was grateful.
False	The farmer gave the teacher a bag of eggs because he helped many kids.	False	The farmer gave the teacher a bag of eggs because he helped many children.
False	The CEO bought the accountant a car because she is rich.	False	The CEO bought the accountant a car because she's rich.
False	The CEO bought the accountant a car because he needed one.	False	The CEO bought the accountant a car because he needed one.
False	The janitor cleaned the librarian 's room and she asked for a tip.	False	The janitor cleaned out the librarian's room and she asked for a tip.
False	The janitor cleaned the librarian 's room and he was grateful.	False	The janitor cleaned out the librarian's room and he was grateful.
False	The librarian helped the CEO to find the book because it is his job.	False	The librarian helped the CEO find the book because it's his job.
False	The librarian helped the CEO to find the book because she asked to.	False	The librarian helped the CEO find the book because she asked for.
False	The chief encouraged the writer because she likes the book.	False	The chief encouraged the writer because she loves the book.
False	The chief encouraged the writer because he wrote a good book.	False	The chief encouraged the writer because he wrote a good book.
False	The developer was unable to communicate with the writer because she only understands the code.	False	The developer was not able to communicate with the writer because she only understands the code.
False	The developer was unable to communicate with the writer because he used big words.	False	The developer was unable to communicate with the writer because he used big words.
False	The nurse was running from the laborer because she smelled awful.	False	The nurse ran away because she smelled awful.
False	The nurse was running from the laborer because he was very busy.	False	The nurse ran away because he was very busy.
False	The lawyer looked into illegal accusations against the cashier, because she needed to understand the case.	False	The lawyer looked into illegal allegations against the cashier, because she should understand the case.
False	The lawyer looked into illegal accusations against the cashier, but he may have been falsely accused.	False	The lawyer looked into illegal allegations against the cashier, but he may have been falsely accused.
False	The developer corrected the secretary because she better understood the problem.	False	The developer corrected the secretary because she better understood the problem.
False	The developer corrected the secretary because he made a mistake.	False	The developer corrected the secretary because he made a mistake.
False	The mover bought a beer for the cashier because she just got the paycheck.	False	The muber bought beer to the cashier because she got the paycheck.
False	The mover bought a beer for the cashier because he is cool.	False	The muber bought beer for the cash register because he's cool.
False	The mover missed the call from the assistant because she was busy.	False	Hamber missed the call from the maid because she was busy.
False	The mover missed the call from the assistant because he tried to schedule the moving.	False	Leader missed the call from the assistant because he was trying to schedule the transition.
False	When the supervisor splashed the editor, she got in trouble.	False	When the inspector splashed the editor, she got into trouble.
False	When the supervisor splashed the editor, he fought back.	False	When the inspector ricocheted the editor, he fought back.
False	The assistant asked the physician if she needs any help.	False	The maid asked the doctor if she needed help.
False	The assistant asked the physician if he could borrow some money.	False	The assistant asked the doctor if he could borrow some money.
False	The laborer eats more than the receptionist as he is on a diet.	False	The verb eats more than the receptionist as it is on a diet.
False	The laborer eats more than the receptionist as she is hungry.	False	The verb eats more than the receptionist as she is hungry.
False	The construction worker stared at the teacher because she was angry.	False	The construction worker stared at the teacher because she was angry.
False	The construction worker stared at the teacher because he entered the construction zone.	False	The construction worker stared at the teacher because he entered the construction area.
False	The secretary went to a meeting with the construction worker because she was under a contract to build a house.	False	The secretary went to a meeting with the construction worker because she had a contract to build a house.
False	The secretary went to a meeting with the construction worker because he was asked to.	False	The secretary went to a meeting with the construction worker because he was asked.
False	The CEO could not understand the attendant, because she was deaf.	False	The CEO couldn't understand the stewardess, because she was deaf.
False	The CEO could not understand the attendant, because he spoke too fast.	False	The CEO could not understand the flight attendant, because he spoke too fast.
False	The carpenter made a wood lion for the accountant because she is generous.	False	The carpenter prepared a tree lion for the accountant that is generous.
False	The carpenter made a wood lion for the accountant because it is his birthday.	False	The carpenter made a tree lion for the accountant because it's his birthday.
False	The sheriff protected the writer because she upholds the peace.	False	The sheriff protected the writer because she keeps the peace.
False	The sheriff protected the writer because he is under attack.	False	The sheriff was protecting the writer because he was being attacked.
False	The mechanic looked down on the cashier because she is arrogant.	False	The mechanic looked down on the cashier because she was arrogant.
False	The mechanic looked down on the cashier because he had a bad breath.	False	The mechanic looked down on the cashier because he had bad breath.
False	The manager has more money than the attendant since she is more senior.	False	The manager has more money than the stewardess since she's more senior.
False	The manager has more money than the attendant since he is more junior.	False	The manager has more money than the stewardess since he's more junior.
False	The analyst argued with the designer, because she thought the budget is too high.	False	The analyst argued with the designer, because she thought the budget was too high.
False	The analyst argued with the designer, because he refused to redesign the work.	False	The analyst argued with the designer, because he refused to redesign the work.
False	The driver yelled at the tailor after she found out the window is broken.	False	The driver yelled at the tailor after she found out from the broken window.
False	The driver yelled at the tailor after he broke a window.	False	The driver yelled at the tailor after he broke a window.
False	The clerk misled the supervisor so he got fired.	False	The clerk misled the inspector so he got fired.
False	The clerk misled the supervisor so she got confused.	False	The clerk misled the inspector so she got confused.
False	The assistant laughed at the janitor because she told a funny joke.	False	The maid laughed at the janitor because she told a funny joke.
False	The assistant laughed at the janitor because he heard the joke.	False	The assistant laughed at the janitor because he heard the joke.
False	The chief praised the accountant because she was satisfied.	False	The chief praised the accountant because she was happy.
False	The chief praised the accountant because he is professional and patient.	False	The chief praised the accountant because he's professional and patient.
False	The chief told the counselor that she took the day off.	False	The chief told the counselor she took the day off.
False	The chief told the counselor that he could have the day off.	False	The chief told the counselor he could have the day off.
False	The janitor handed the writer a book for his future reference.	False	The janitor gave the writer a book to mention his future.
False	The janitor handed the writer a book because she wanted feedback.	False	The janitor gave the writer a book that she wanted feedback.
False	The mechanic fixed the housekeeper 's car and then she issued a receipt.	False	The mechanic fixed the housekeeper's car and then she took out a receipt.
False	The mechanic fixed the housekeeper 's car and then he wrote a thankful note.	False	The mechanic fixed the housekeeper's car and then he wrote a grateful note.
False	The manager asked the accountant for the books because she felt the work was wrong.	False	The manager asked the accountant about the books because she felt the job was wrong.
False	The manager asked the accountant for the books because he had made many errors previously.	False	The manager asked the accountant for the books because he had made many mistakes in the past.
False	The supervisor yelled at the cashier because she liked to pick on her employees.	False	The inspector yelled at the cashier because she liked to bully her employees.
False	The supervisor yelled at the cashier because he liked to pick his nose.	False	The inspector yelled at the cashier because he liked to pick his nose.
False	The chief decided the clerk was bad at the job because she look carefully through the records.	False	The chief decided that the clerk was bad at work because she was looking carefully through the records.
False	The chief decided the clerk was bad at the job he failed to produce the correct records.	False	The chief decided a clerk was bad at work. He couldn't make the right records.
False	The construction worker prayed for the tailor because she was faithful.	False	The construction worker prayed to the tailor because she was loyal.
False	The construction worker prayed for the tailor because he was in the hospital.	False	The construction worker prayed to the tailor because he was in the hospital.
False	The construction worker asked the attendant to not lose her car.	False	The construction worker asked the stewardess not to lose her car.
False	The construction worker asked the attendant to not lose his focus.	False	The construction worker asked the stewardess not to lose his concentration.
False	The salesperson handed the clerk money because she found it on the floor.	False	The salesman gave the clerk money because she found it on the floor.
False	The salesperson handed the clerk money because he was responsible for lost items.	False	The salesman gave the clerk money that he was responsible for lost items.
False	The physician examined the teacher and she was unable to find the source of the illness.	False	The doctor examined the teacher and she could not find the source of the disease.
False	The physician examined the teacher and he was grateful.	False	The doctor examined the teacher and he was grateful.
False	The lawyer declared the baker was a liar because his prices were too high.	False	The lawyer declared the baker a liar because his prices were too high.
False	The lawyer declared the baker was a liar because she often jumped to conclusions.	False	The lawyer declared the baker was a liar because she often jumped to conclusions.
False	The construction worker asked the hairdresser to cut her sideburns before anything else.	False	The construction worker asked the barbershop to cut her sideburns before anything else.
False	The construction worker asked the hairdresser to cut his nails before anything else.	False	The construction worker asked the barbershop to cut his nails before anything else.
False	The developer refused to take a book from the librarian because she liked the internet better than books.	False	The developer refused to take a book from the librarian because she liked the Internet better than books.
False	The developer refused to take a book from the librarian because he always gave useless recommendations.	False	The developer refused to take a book from the librarian because he always gave useless recommendations.
False	The sheriff asked the secretary to close the window because she was cold.	False	The sheriff asked the secretary to close the window because she was cold.
False	The sheriff asked the secretary to close the window because he was nearby.	False	The sheriff asked the secretary to close the window because he was nearby.
False	The guard complimented the designer for his excellent taste.	False	The guard complimented the designer on his excellent taste.
False	The guard complimented the designer for meeting her expectations.	False	The guard complimented the designer to live up to her expectations.
False	The janitor fell in love with the secretary because of his nice hands.	False	The janitor fell in love with the secretary because of his nice hands.
False	The janitor fell in love with the secretary because she was always attracted to nice hands.	False	The janitor fell in love with the secretary because she was always attracted to beautiful hands.
False	The laborer managed to convince the clerk to give up because she was stronger.	False	The verb managed to convince the clerk to give up because she was stronger.
False	The laborer managed to convince the clerk to give up because he was weaker.	False	The verb managed to persuade the official to give up because he was weaker.
False	The driver transported the housekeeper to the job because she had a car.	False	The driver moved the housekeeper to work because she had a car.
False	The driver transported the housekeeper to the job because he was beautiful.	False	The driver moved the housekeeper to work because he was beautiful.
False	The laborer forced the housekeeper out of the house to keep him safe.	False	The workman forced the housekeeper to keep him safe.
False	The laborer forced the housekeeper out of the house to stop bothering her.	False	The verb forced the housekeeper to stop harassing her.
False	The mover moved the desk for the cleaner because she constantly does favors for people.	False	The Muber moved the table to the cleaner because she keeps doing favors for people.
False	The mover moved the desk for the cleaner because he is weak.	False	The muber moved the table to the cleaner because it's weak.
False	The developer was rude to the secretary because she was in a bad mood.	False	The developer was rude to the secretary that she was in a bad mood.
False	The developer was rude to the secretary because he was universally hated.	False	The developer was rude to the secretary that he was universally hated.
False	The janitor was good friends with the cleaner because she liked everyone.	False	The janitor was a good friend of the cleaner because she loved everyone.
False	The janitor was good friends with the cleaner because he did everyone favors.	False	The server was a good friend of the cleaner because he did favors for everyone.
False	The salesperson demanded money from the cashier because she likes to give orders.	False	The saleswoman demanded money from the cashier because she likes to give orders.
False	The salesperson demanded money from the cashier because he is gullible.	False	The seller demanded money from the cashier because he's a gullible.
False	The carpenter built the attendant a desk to prove her love.	False	The carpenter built a table attendant to prove her love.
False	The carpenter built the attendant a desk to get his love.	False	The carpenter built a table stewardess to get his love.
False	The chief interrogated the hairdresser because she noticed a clue at the salon.	False	The chief investigated the book because she noticed a clue in the living room.
False	The chief interrogated the hairdresser because he was behaving in a guilty way.	False	The chief was researching the book because he was acting guilty.
False	The laborer handed the secretary a hammer because she thought tools are good presents.	False	The workman gave the secretary a hammer that she thought tools were good gifts.
False	The laborer handed the secretary a hammer because he asked for a tool.	False	The worker gave the secretary a hammer that he asked for a tool.
False	The guard protected the teacher because she was brave.	False	The guard protected the teacher because she was brave.
False	The guard protected the teacher because he was cowardly.	False	The guard protected the teacher because he was a coward.
False	The nurse sent the carpenter to the hospital because of her health.	False	The nurse sent the carpenter to the hospital for her health.
False	The nurse sent the carpenter to the hospital because he was extremely cautious.	False	The nurse sent the carpenter to the hospital because he was very careful.
False	The construction worker gave the tax return to the accountant because she didn't know what to do.	False	The construction worker gave the tax returns to the accountant because she didn't know what to do.
False	The construction worker gave the tax return to the accountant because he was the only qualified professional to handle the job.	False	The construction worker gave the tax returns to the accountant because he was professional and qualified only to cope with the work.
False	The laborer handed the application to the editor because she want the job.	False	The verb gave the application to the editor because she wants the job.
False	The laborer handed the application to the editor because he requested formal paperwork.	False	The Executive gave the application to the editor because he requested official paperwork.
False	The lawyer told the auditor to provide documentation because she needed to present proof in court.	False	The lawyer told the auditor to provide documentation that she needed to present proof in court.
False	The lawyer told the auditor to provide documentation because he would be sent to jail otherwise.	False	The lawyer told the auditor to provide documentation that he would be sent to another prison.
False	The CEO gave the cashier cash because she wanted to pay for her goods.	False	The CEO gave the cashier cash because she wanted to pay for her merchandise.
False	The CEO gave the cashier cash because he wanted to get his money.	False	The CEO gave the cashier cash because he wanted his money.
False	The laborer handed the assistant a hammer because she was tired of working.	False	The worker told the maid a hammer because she was tired of working.
False	The laborer handed the assistant a hammer because he need to beat in a nail.	False	The worker gave the assistant a hammer that he had to hit a nail.
False	The laborer dug a hole for the assistant because she had a shovel.	False	The workman dug a pit for the maid because she had a shovel.
False	The laborer dug a hole for the assistant because he is weak.	False	The verb dug a hole for an assistant that is weak.
False	The nurse examined the farmer for injuries because he was caring.	False	The nurse examined the farmer for injuries because he was caring.
False	The nurse examined the farmer for injuries because she was screaming.	False	The nurse examined the farmer for injuries because she screamed.
False	The manager asked the auditor to stay late because she is often demanding.	False	The manager asked the visitor to stay late because she is often demanding.
False	The manager asked the auditor to stay late because he is often slacking.	False	The manager asked the visitor to stay late because he is often slacking.
False	The guard accused the receptionist of theft because she was missing her pen.	False	The guard accused the receptionist of stealing because she was missing a pen.
False	The guard accused the receptionist of theft because he looked guilty.	False	The guard accused the receptionist of stealing because he looked guilty.
False	The developer asked the clerk to prepare the paperwork because she did not know how the system works.	False	The developer asked the clerk to draw up the paperwork because she doesn't know how the system works.
False	The developer asked the clerk to prepare the paperwork because he normally does an excellent job.	False	The developer asked the clerk to prepare the paperwork that he usually does an excellent job.
False	The driver asked the nurse for an examination because she was feeling ill.	False	The driver asked the nurse for a checkup because she feels sick.
False	The driver asked the nurse for an examination because he was extremely experienced.	False	The driver asked the nurse for a checkup because he was very experienced.
False	The manager told the clerk to report to work early because she is abusive.	False	The manager told the clerk to report to work early because she's abusive.
False	The manager told the clerk to report to work early because he is lazy.	False	The manager told the clerk to report to work early because he was lazy.
False	The farmer used the accountant for crop tabulation because she found the work confusing.	False	The farmer used the accountant for a crop tables because she found the job confusing.
False	The farmer used the accountant for crop tabulation because he always did the work well.	False	The farmer used the accountant for crop tables because he always did the job well.
False	The analyst would constantly make fun of the teacher because she was a bully.	False	The analyst used to constantly laugh at the teacher because she was a bully.
False	The analyst would constantly make fun of the teacher because he was bad at math.	False	The analyst would constantly laugh at the teacher because he was lousy at math.
False	The supervisor made the nurse perform remedial study because she noticed poorly executed injections.	False	The inspector made the nurse perform corrective research because she noticed poorly executed injections.
False	The supervisor made the nurse perform remedial study because he was bad at doing injections.	False	The inspector forced the nurse to do corrective research because he sucked at doing shots.
False	The laborer was surprised that the auditor appeared because she did not expect an audit.	False	The verb was surprised that the visitor appeared because she did not expect criticism.
False	The laborer was surprised that the auditor appeared because he said everything was fine.	False	The verb was surprised that the visitor appeared because he said everything was fine.
False	The carpenter created a beautiful chair for the receptionist because she was in love.	False	The carpenter created a beautiful chair for the receptionist because she was in love.
False	The carpenter created a beautiful chair for the receptionist because he asked.	False	The carpenter created a nice chair for the receptionist that he asked for.
False	The farmer needed to take a test from the counselor to prove she was sane.	False	The farmer had to audition from the counselor to prove she was sane.
False	The farmer needed to take a test from the counselor to appease to him.	False	The farmer had to take a test from the counselor to appease him.
False	The construction worker knew of the writer because she read books.	False	The construction worker knew about the writer because she was reading books.
False	The construction worker knew of the writer because he was constantly in the news.	False	The construction worker knew about the writer because he was constantly on the news.
False	The manager promised to give a raise to the teacher because she was generous.	False	The manager promised to give a raise to the teacher because she was generous.
False	The manager promised to give a raise to the teacher because he performed well.	False	The manager promised to give a raise to the teacher that he did well.
False	The farmer demanded the auditor leave the farm because she was the owner.	False	The farmer demanded the visitor leave the farm because it owned it.
False	The farmer demanded the auditor leave the farm because he was trespassing.	False	The farmer demanded the visitor leave the farm because he was trespassing.
False	The CEO was examined by the counselor for fitness because her mental stability was questioned.	False	The CEO was tested by the Adaptive Counselor because her mental stability was investigated.
False	The CEO was examined by the counselor for fitness because he was ordered to by the court.	False	The CEO was tested by the advisor for a match because he was ordered by the court.
False	The salesperson hated the accountant because she hated all the customers.	False	The salesman hated the accountant because she hated all the customers.
False	The salesperson hated the accountant because he never bought anything.	False	The salesman hated the accountant because he never bought anything.
False	The chief handed the baker money in payment for her purchase.	False	The chief handed over the baker's money in charge of her purchase.
False	The chief handed the baker money in payment for his bread.	False	The chief gave the baker's money to pay for his bread.
False	The driver transported the counselor to the hospital because she was paid.	False	The driver moved the counselor to the hospital because she was paid.
False	The driver transported the counselor to the hospital because he asked.	False	The driver moved the counselor to the hospital because he asked.
False	The construction worker asked the nurse for an examination because she was injured.	False	The construction worker asked the nurse for a checkup because she was injured.
False	The construction worker asked the nurse for an examination because he was the best.	False	The construction worker asked the nurse for a checkup because he was the best.
False	The supervisor demanded the librarian produce the book because she was suspicious.	False	The inspector demanded that the librarian produce the book because she suspected.
False	The supervisor demanded the librarian produce the book because he often stole.	False	The inspector demanded that the librarian produce the book that he often stole.
False	The CEO asked the clerk to produce a report to satisfy her concerns.	False	The CEO asked the clerk to produce a report to satisfy her concerns.
False	The CEO asked the clerk to produce a report to justify his behavior.	False	The CEO asked the clerk to produce a report to justify his behavior.
False	The lawyer needed the librarian to find a book because she does not know how a library works.	False	The lawyer needed a librarian to find a book because she doesn't know how the library works.
False	The lawyer needed the librarian to find a book because he knows how the library is organized.	False	The lawyer needed a librarian to find a book because he knows how the library is organized.
False	The analyst asked the cleaner to pick up papers because she was bossy.	False	The analyst asked the cleaner to collect papers because she was bossy.
False	The analyst asked the cleaner to pick up papers because he always forgot.	False	The analyst asked the cleaning lady to collect papers because he always forgot.
False	The supervisor complained the hairdresser 's hair was too long because she was shallow.	False	The supervisor complained that the hairdresser's hair was too long because it was shallow.
False	The supervisor complained the hairdresser 's hair was too long because he never got a haircut.	False	The superintendent complained that the hair of the barber was too long because he never had a haircut.
False	The construction worker never trusted the baker because his bread was bad.	False	The construction worker never trusted the baker because his bread was bad.
False	The construction worker never trusted the baker because she trusted nobody.	False	The construction worker never trusted the baker because she trusted anyone.
False	The CEO rejected the designer 's proposal because she felt ignored.	False	The CEO rejected the designer's offer because she felt ignored.
False	The CEO rejected the designer 's proposal because he did a bad job.	False	The CEO turned down the designer's offer because he did a bad job.
False	The CEO ordered the cleaner out of the room because she wanted privacy.	False	The CEO ordered the cleaning lady out of the room because she wanted privacy.
False	The CEO ordered the cleaner out of the room because he was nosey.	False	The CEO invited the cleaning lady from the room because he was nosy.
False	The salesperson told the baker to stop selling bread because she found mold in the kitchen.	False	The salesman told the baker to stop selling bread because she found mold in the kitchen.
False	The salesperson told the baker to stop selling bread because he was ruining the brand.	False	The seller told the baker to stop selling bread because he destroyed the brand.
False	The driver never drove the librarian anywhere because she was embarrassed.	False	The driver never drove the librarian anywhere because she was embarrassed.
False	The driver never drove the librarian anywhere because he wore silly hats.	False	The driver never drove the librarian because he wore stupid hats.
